"Géographie";"Niveau Géo";"Fréquence";"Sexe";"Statut d'emploi variable selon l'enquête";"Âge";"Diplôme";"Mesure du recensement ";Période;Valeur
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Actif occupé";"De 55 à 64 ans";"Total";"Population";2016;785,11734
"Saint-Aubin";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 24 ans";"Total";"Population";2016;16,92745
"Saclay";"Commune";"Annuel";"Total";"Chômeur";"De 55 à 64 ans";"Total";"Population";2016;19,69249
"Saint-Aubin";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 25 à 54 ans";"Total";"Population";2016;0,99573
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Autre inactif";"De 25 à 54 ans";"Total";"Population";2016;79,9123
"Saint-Aubin";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 25 à 54 ans";"Total";"Population";2016;0,99573
"Saclay";"Commune";"Annuel";"Total";"Actif occupé";"De 55 à 64 ans";"Total";"Population";2016;277,66408
"Champlan";"Commune";"Annuel";"Total";"Chômeur";"De 25 à 54 ans";"Total";"Population";2016;81,08637
"Champlan";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 24 ans";"Total";"Population";2016;118,58881
"Saint-Aubin";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 55 à 64 ans";"Total";"Population";2016;3,98293
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Chômeur";"De 55 à 64 ans";"Total";"Population";2016;47,94603
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 55 à 64 ans";"Total";"Population";2016;35,96291
"Champlan";"Commune";"Annuel";"Total";"Chômeur";"De 55 à 64 ans";"Total";"Population";2016;8,10864
"Champlan";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 55 à 64 ans";"Total";"Population";2016;84,08601
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 25 à 54 ans";"Total";"Population";2016;18,97864
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 25 à 54 ans";"Total";"Population";2016;111,91245
"Champlan";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 24 ans";"Total";"Population";2016;51,172
"Champlan";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 25 à 54 ans";"Total";"Population";2016;4,05432
"Champlan";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 55 à 64 ans";"Total";"Population";2016;12,16295
"Saclay";"Commune";"Annuel";"Total";"Actif occupé";"De 25 à 54 ans";"Total";"Population";2016;1503,52143
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Autre inactif";"De 55 à 64 ans";"Total";"Population";2016;30,96627
"Champlan";"Commune";"Annuel";"Total";"Autre inactif";"De 25 à 54 ans";"Total";"Population";2016;62,55426
"Champlan";"Commune";"Annuel";"Total";"Actif occupé";"De 55 à 64 ans";"Total";"Population";2016;196,63444
"Saclay";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 24 ans";"Total";"Population";2016;8,86162
"Saclay";"Commune";"Annuel";"Total";"Autre inactif";"De 25 à 54 ans";"Total";"Population";2016;21,66174
"Saclay";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 24 ans";"Total";"Population";2016;98,46244
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Chômeur";"De 25 à 54 ans";"Total";"Population";2016;266,7043
"Champlan";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 24 ans";"Total";"Population";2016;1,01358
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 24 ans";"Total";"Population";2016;352,41392
"Saint-Aubin";"Commune";"Annuel";"Total";"Actif occupé";"De 55 à 64 ans";"Total";"Population";2016;56,75676
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 55 à 64 ans";"Total";"Population";2016;337,62446
"Saclay";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 24 ans";"Total";"Population";2016;325,91067
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Actif occupé";"De 25 à 54 ans";"Total";"Population";2016;3798,74755
"Saclay";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 55 à 64 ans";"Total";"Population";2016;120,12417
"Saclay";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 24 ans";"Total";"Population";2016;0,98462
"Saint-Aubin";"Commune";"Annuel";"Total";"Autre inactif";"De 55 à 64 ans";"Total";"Population";2016;0,99573
"Champlan";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 24 ans";"Total";"Population";2016;36,48886
"Saint-Aubin";"Commune";"Annuel";"Total";"Chômeur";"De 55 à 64 ans";"Total";"Population";2016;8,96159
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 25 à 54 ans";"Total";"Population";2016;15,98201
"Saclay";"Commune";"Annuel";"Total";"Chômeur";"De 25 à 54 ans";"Total";"Population";2016;56,12359
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 24 ans";"Total";"Population";2016;31,97418
"Saclay";"Commune";"Annuel";"Total";"Autre inactif";"De 55 à 64 ans";"Total";"Population";2016;7,877
"Saint-Aubin";"Commune";"Annuel";"Total";"Chômeur";"De 25 à 54 ans";"Total";"Population";2016;14,93599
"Saint-Aubin";"Commune";"Annuel";"Total";"Actif occupé";"De 25 à 54 ans";"Total";"Population";2016;248,93314
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 24 ans";"Total";"Population";2016;7,99778
"Champlan";"Commune";"Annuel";"Total";"Autre inactif";"De 55 à 64 ans";"Total";"Population";2016;19,17582
"Saint-Aubin";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 24 ans";"Total";"Population";2016;1,99147
"Saclay";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 24 ans";"Total";"Population";2016;24,61561
"Saint-Aubin";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 24 ans";"Total";"Population";2016;1,99147
"Saint-Aubin";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 55 à 64 ans";"Total";"Population";2016;17,92319
"Saclay";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 25 à 54 ans";"Total";"Population";2016;4,92312
"Saclay";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 55 à 64 ans";"Total";"Population";2016;13,78474
"Saclay";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 25 à 54 ans";"Total";"Population";2016;2,95387
"Champlan";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 24 ans";"Total";"Population";2016;194,59358
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 24 ans";"Total";"Population";2016;84,90442
"Bures-sur-Yvette";"Commune";"Annuel";"Femme";"Total";"De 15 à 64 ans";"Total";"Population";2016;3043,04891
"Igny";"Commune";"Annuel";"Femme";"Total";"De 15 à 64 ans";"Total";"Population";2016;3094,51722
"Marcoussis";"Commune";"Annuel";"Femme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;153
"Igny";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2016;97,4333
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;372,19633
"Gif-sur-Yvette";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;257,24232
"Épinay-sur-Orge";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2016;4925,05047
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;92,14683
"Champlan";"Commune";"Annuel";"Femme";"Chômeur";"De 15 à 64 ans";"Total";"Population";2016;57,77404
"Chilly-Mazarin";"Commune";"Annuel";"Femme";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2016;258,30638
"Marcoussis";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;155
"Longjumeau";"Commune";"Annuel";"Homme";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2016;704,40786
"Montlhéry";"Commune";"Annuel";"Femme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;130,88504
"Massy";"Commune";"Annuel";"Femme";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2016;714,55715
"Chilly-Mazarin";"Commune";"Annuel";"Homme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;313,41512
"Longjumeau";"Commune";"Annuel";"Homme";"Chômeur";"De 15 à 64 ans";"Total";"Population";2016;695,39303
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;28,13376
"Igny";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;309,76234
"Marcoussis";"Commune";"Annuel";"Homme";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2016;1931
"Ballainvilliers";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2016;2145
"Ballainvilliers";"Commune";"Annuel";"Homme";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2016;1
"Linas";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2016;404,43595
"Linas";"Commune";"Annuel";"Femme";"Total";"De 15 à 64 ans";"Total";"Population";2016;2183,7907
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2016;88,42045
"Massy";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2016;3364,45537
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2016;33,1492
"Igny";"Commune";"Annuel";"Homme";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2016;451,81342
"Longjumeau";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2016;9418,86402
"Linas";"Commune";"Annuel";"Homme";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2016;5,07695
"Longjumeau";"Commune";"Annuel";"Femme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;391,54189
"Massy";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2016;2951,40731
"Montlhéry";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;166,58095
"Linas";"Commune";"Annuel";"Femme";"Chômeur";"De 15 à 64 ans";"Total";"Population";2016;137,8099
"Nozay";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Total";"Population";2016;3239,2286
"Gif-sur-Yvette";"Commune";"Annuel";"Femme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;309,89834
"Épinay-sur-Orge";"Commune";"Annuel";"Femme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;181,63336
"Orsay";"Commune";"Annuel";"Femme";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2016;3360,2017
"Massy";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2016;750,03081
"Gometz-le-Châtel";"Commune";"Annuel";"Homme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;7,03356
"Marcoussis";"Commune";"Annuel";"Femme";"Chômeur";"De 15 à 64 ans";"Total";"Population";2016;176
"Orsay";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2016;7118,95958
"Gif-sur-Yvette";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;539,95008
"Chilly-Mazarin";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2016;265,30308
"Bures-sur-Yvette";"Commune";"Annuel";"Femme";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2016;1842,05851
"Marcoussis";"Commune";"Annuel";"Femme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;65
"Massy";"Commune";"Annuel";"Femme";"Chômeur";"De 15 à 64 ans";"Total";"Population";2016;1566,45081
"Gometz-le-Châtel";"Commune";"Annuel";"Homme";"Total";"De 15 à 64 ans";"Total";"Population";2016;798,70794
"Ballainvilliers";"Commune";"Annuel";"Femme";"Chômeur";"De 15 à 64 ans";"Total";"Population";2016;95
"Épinay-sur-Orge";"Commune";"Annuel";"Homme";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2016;2484,1071
"Gometz-le-Châtel";"Commune";"Annuel";"Femme";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2016;596,78508
"Montlhéry";"Commune";"Annuel";"Homme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;117,99484
"Igny";"Commune";"Annuel";"Femme";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2016;90,89333
"Ballainvilliers";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2016;350
"Ballainvilliers";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2016;184
"Gif-sur-Yvette";"Commune";"Annuel";"Homme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;122,41416
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2016;1462,97665
"Chilly-Mazarin";"Commune";"Annuel";"Femme";"Total";"De 15 à 64 ans";"Total";"Population";2016;6672,25402
"Marcoussis";"Commune";"Annuel";"Homme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;147
"Nozay";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2016;66,05612
"Gif-sur-Yvette";"Commune";"Annuel";"Femme";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2016;1064,04624
"Longjumeau";"Commune";"Annuel";"Homme";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2016;4854,95871
"Linas";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Total";"Population";2016;4556,8195
"Gif-sur-Yvette";"Commune";"Annuel";"Homme";"Chômeur";"De 15 à 64 ans";"Total";"Population";2016;391,44227
"Ballainvilliers";"Commune";"Annuel";"Homme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;51
"Ballainvilliers";"Commune";"Annuel";"Femme";"Total";"De 15 à 64 ans";"Total";"Population";2016;1478
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2016;334,65827
"Bures-sur-Yvette";"Commune";"Annuel";"Homme";"Total";"De 15 à 64 ans";"Total";"Population";2016;3187,36515
"Marcoussis";"Commune";"Annuel";"Femme";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2016;1780
"Longjumeau";"Commune";"Annuel";"Homme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;294,34581
"Montlhéry";"Commune";"Annuel";"Homme";"Total";"De 15 à 64 ans";"Total";"Population";2016;2456,08592
"Chilly-Mazarin";"Commune";"Annuel";"Femme";"Chômeur";"De 15 à 64 ans";"Total";"Population";2016;630,33042
"Massy";"Commune";"Annuel";"Femme";"Total";"De 15 à 64 ans";"Total";"Population";2016;16469,03779
"Linas";"Commune";"Annuel";"Homme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;125,90199
"Igny";"Commune";"Annuel";"Homme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;78,39509
"Gometz-le-Châtel";"Commune";"Annuel";"Homme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;42,21934
"Nozay";"Commune";"Annuel";"Femme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;36,02935
"Chilly-Mazarin";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2016;9211,70806
"Gif-sur-Yvette";"Commune";"Annuel";"Femme";"Total";"De 15 à 64 ans";"Total";"Population";2016;6367,74091
"Gometz-le-Châtel";"Commune";"Annuel";"Femme";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2016;32,14393
"Longjumeau";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2016;1319,61118
"Igny";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2016;4471,15029
"Gif-sur-Yvette";"Commune";"Annuel";"Homme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;230,05174
"Champlan";"Commune";"Annuel";"Femme";"Total";"De 15 à 64 ans";"Total";"Population";2016;900,23661
"Champlan";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;132,90208
"Champlan";"Commune";"Annuel";"Homme";"Total";"De 15 à 64 ans";"Total";"Population";2016;945,79289
"Gometz-le-Châtel";"Commune";"Annuel";"Femme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;46,24089
"Igny";"Commune";"Annuel";"Total";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;176,96643
"Marcoussis";"Commune";"Annuel";"Homme";"Chômeur";"De 15 à 64 ans";"Total";"Population";2016;169
"Marcoussis";"Commune";"Annuel";"Total";"Chômeur";"De 15 à 64 ans";"Total";"Population";2016;345
"Champlan";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2016;198,6479
"Ballainvilliers";"Commune";"Annuel";"Homme";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2016;163
"Montlhéry";"Commune";"Annuel";"Femme";"Chômeur";"De 15 à 64 ans";"Total";"Population";2016;168,56406
"Chilly-Mazarin";"Commune";"Annuel";"Homme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;341,55256
"Massy";"Commune";"Annuel";"Femme";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2016;1671,54218
"Épinay-sur-Orge";"Commune";"Annuel";"Homme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;215,25466
"Nozay";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;162,62927
"Linas";"Commune";"Annuel";"Femme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;72,10977
"Chilly-Mazarin";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Total";"Population";2016;12990,10926
"Ballainvilliers";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"De 15 à 64 ans";"Total";"Population";2016;44
"Bures-sur-Yvette";"Commune";"Annuel";"Homme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;47,01963
"Longjumeau";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2016;1382,31278
"Gif-sur-Yvette";"Commune";"Annuel";"Homme";"Total";"De 15 à 64 ans";"Total";"Population";2016;7155,0051
"Massy";"Commune";"Annuel";"Femme";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2016;11186,62607
"Ballainvilliers";"Commune";"Annuel";"Femme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;58
"Massy";"Commune";"Annuel";"Total";"Total";"De 15 à 64 ans";"Total";"Population";2016;33058,59642
"Massy";"Commune";"Annuel";"Total";"Actif occupé";"De 15 à 64 ans";"Total";"Population";2016;23525,21523
"Bures-sur-Yvette";"Commune";"Annuel";"Femme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;45,1272
"Gometz-le-Châtel";"Commune";"Annuel";"Femme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;21,1002
"Orsay";"Commune";"Annuel";"Femme";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;258,43222
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2016;197,85585
"Linas";"Commune";"Annuel";"Femme";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"De 15 à 64 ans";"Total";"Population";2016;186,29532
"Nozay";"Commune";"Annuel";"Homme";"Autre inactif";"De 15 à 64 ans";"Total";"Population";2016;19,97794
"Montlhéry";"Commune";"Annuel";"Total";"Retraité ou préretraité";"De 15 à 64 ans";"Total";"Population";2016;248,87988
