"Géographie";"Niveau Géo";"Sexe";"Âge";"Mesure du recensement ";Période;Valeur
"Champlan";"Commune";"Femme";"De 15 à 24 ans";"Population";2022;156,311665
"Saint-Aubin";"Commune";"Homme";"De 40 à 54 ans";"Population";2022;79,464247
"Linas";"Commune";"Homme";"De 20 à 64 ans";"Population";2022;2172,355398
"Wissous";"Commune";"Femme";"65 ans ou plus";"Population";2022;610,231931
"Champlan";"Commune";"Femme";"80 ans ou plus";"Population";2022;66,143031
"Bures-sur-Yvette";"Commune";"Femme";"Moins de 20 ans";"Population";2022;1031,712085
"Bures-sur-Yvette";"Commune";"Femme";"65 ans ou plus";"Population";2022;1183,175362
"Saulx-les-Chartreux";"Commune";"Femme";"De 20 à 64 ans";"Population";2022;2019,54867
"Bures-sur-Yvette";"Commune";"Femme";"De 20 à 64 ans";"Population";2022;2621,267396
"Saint-Aubin";"Commune";"Homme";"De 15 à 24 ans";"Population";2022;43,024022
"Saclay";"Commune";"Homme";"De 40 à 54 ans";"Population";2022;521,366026
"Saint-Aubin";"Commune";"Femme";"De 65 à 79 ans";"Population";2022;66,788579
"Saulx-les-Chartreux";"Commune";"Homme";"De 20 à 64 ans";"Population";2022;1884,914631
"Bures-sur-Yvette";"Commune";"Homme";"65 ans ou plus";"Population";2022;977,462333
"Saulx-les-Chartreux";"Commune";"Homme";"Moins de 20 ans";"Population";2022;896,015659
"Champlan";"Commune";"Homme";"De 55 à 64 ans";"Population";2022;168,213473
"Saint-Aubin";"Commune";"Femme";"Moins de 15 ans";"Population";2022;61,805166
"Saint-Aubin";"Commune";"Femme";"De 15 à 24 ans";"Population";2022;36,727581
"Saint-Aubin";"Commune";"Homme";"De 25 à 39 ans";"Population";2022;38,50973
"Saint-Aubin";"Commune";"Femme";"De 40 à 54 ans";"Population";2022;88,738184
"Saint-Aubin";"Commune";"Femme";"De 25 à 39 ans";"Population";2022;37,744073
"Saint-Aubin";"Commune";"Homme";"Moins de 15 ans";"Population";2022;54,852732
"Saint-Aubin";"Commune";"Femme";"80 ans ou plus";"Population";2022;14,834226
"Champlan";"Commune";"Femme";"De 40 à 54 ans";"Population";2022;292,38398
"Saint-Aubin";"Commune";"Homme";"De 55 à 64 ans";"Population";2022;41,371479
"Champlan";"Commune";"Homme";"De 40 à 54 ans";"Population";2022;298,278089
"Bures-sur-Yvette";"Commune";"Homme";"De 20 à 64 ans";"Population";2022;2530,395859
"Villejust";"Commune";"Femme";"De 20 à 64 ans";"Population";2022;748,583797
"Gometz-le-Châtel";"Commune";"Homme";"Moins de 20 ans";"Population";2022;389,632016
"Villejust";"Commune";"Homme";"De 20 à 64 ans";"Population";2022;771,25381
"Gometz-le-Châtel";"Commune";"Femme";"De 20 à 64 ans";"Population";2022;750,60574
"Saulx-les-Chartreux";"Commune";"Femme";"65 ans ou plus";"Population";2022;506,515763
"Villejust";"Commune";"Homme";"Moins de 20 ans";"Population";2022;372,493099
"Bures-sur-Yvette";"Commune";"Homme";"Moins de 20 ans";"Population";2022;1136,986965
"Villejust";"Commune";"Femme";"Moins de 20 ans";"Population";2022;352,92706
"Gometz-le-Châtel";"Commune";"Homme";"De 20 à 64 ans";"Population";2022;711,727718
"Montlhéry";"Commune";"Femme";"Moins de 15 ans";"Population";2022;859,273007
"Montlhéry";"Commune";"Homme";"De 15 à 24 ans";"Population";2022;597,747779
"Montlhéry";"Commune";"Femme";"De 15 à 24 ans";"Population";2022;577,368527
"Montlhéry";"Commune";"Homme";"80 ans ou plus";"Population";2022;111,368377
"Montlhéry";"Commune";"Femme";"De 55 à 64 ans";"Population";2022;403,59205
"Montlhéry";"Commune";"Homme";"Moins de 15 ans";"Population";2022;1018,314579
"Vauhallan";"Commune";"Femme";"De 65 à 79 ans";"Population";2022;153,040132
"Montlhéry";"Commune";"Homme";"De 25 à 39 ans";"Population";2022;1131,451879
"Vauhallan";"Commune";"Homme";"Moins de 15 ans";"Population";2022;172,162588
"Montlhéry";"Commune";"Femme";"De 25 à 39 ans";"Population";2022;1155,985362
"Montlhéry";"Commune";"Homme";"De 65 à 79 ans";"Population";2022;407,735273
"Gometz-le-Châtel";"Commune";"Femme";"Moins de 20 ans";"Population";2022;334,521291
"Saulx-les-Chartreux";"Commune";"Femme";"Moins de 20 ans";"Population";2022;894,197596
"Saulx-les-Chartreux";"Commune";"Homme";"65 ans ou plus";"Population";2022;409,807682
"Villejust";"Commune";"Homme";"65 ans ou plus";"Population";2022;112,272106
"Villejust";"Commune";"Femme";"65 ans ou plus";"Population";2022;144,470129
"Gometz-le-Châtel";"Commune";"Femme";"65 ans ou plus";"Population";2022;249,39029
"Gometz-le-Châtel";"Commune";"Homme";"65 ans ou plus";"Population";2022;199,122944
"Vauhallan";"Commune";"Homme";"80 ans ou plus";"Population";2022;42,541755
"Vauhallan";"Commune";"Homme";"De 55 à 64 ans";"Population";2022;155,36872
"Vauhallan";"Commune";"Homme";"De 40 à 54 ans";"Population";2022;197,146895
"Vauhallan";"Commune";"Femme";"De 40 à 54 ans";"Population";2022;198,178324
"Vauhallan";"Commune";"Femme";"De 25 à 39 ans";"Population";2022;133,396515
"Vauhallan";"Commune";"Homme";"De 65 à 79 ans";"Population";2022;138,704468
"Montlhéry";"Commune";"Femme";"De 65 à 79 ans";"Population";2022;485,211732
"Montlhéry";"Commune";"Femme";"80 ans ou plus";"Population";2022;218,136574
"Vauhallan";"Commune";"Homme";"De 25 à 39 ans";"Population";2022;128,604524
"Montlhéry";"Commune";"Homme";"De 55 à 64 ans";"Population";2022;468,014566
"Vauhallan";"Commune";"Femme";"Moins de 15 ans";"Population";2022;151,205812
"Vauhallan";"Commune";"Homme";"De 15 à 24 ans";"Population";2022;126,892919
"Montlhéry";"Commune";"Femme";"De 40 à 54 ans";"Population";2022;891,87955
"Vauhallan";"Commune";"Femme";"De 55 à 64 ans";"Population";2022;160,000562
"Montlhéry";"Commune";"Homme";"De 40 à 54 ans";"Population";2022;911,920746
"Vauhallan";"Commune";"Femme";"De 15 à 24 ans";"Population";2022;94,901824
"Villiers-le-Bâcle";"Commune";"Femme";"Moins de 20 ans";"Population";2022;144
"Ballainvilliers";"Commune";"Femme";"65 ans ou plus";"Population";2022;455
"Ballainvilliers";"Commune";"Homme";"Moins de 20 ans";"Population";2022;697
"La Ville-du-Bois";"Commune";"Homme";"Moins de 20 ans";"Population";2022;1061
"La Ville-du-Bois";"Commune";"Femme";"Moins de 20 ans";"Population";2022;1050
"Marcoussis";"Commune";"Homme";"Moins de 20 ans";"Population";2022;1156
"Villiers-le-Bâcle";"Commune";"Homme";"De 20 à 64 ans";"Population";2022;288
"La Ville-du-Bois";"Commune";"Femme";"65 ans ou plus";"Population";2022;620
"Marcoussis";"Commune";"Homme";"65 ans ou plus";"Population";2022;652
"La Ville-du-Bois";"Commune";"Homme";"De 20 à 64 ans";"Population";2022;2436
"La Ville-du-Bois";"Commune";"Femme";"De 20 à 64 ans";"Population";2022;2473
"Ballainvilliers";"Commune";"Femme";"Moins de 20 ans";"Population";2022;657
"Ballainvilliers";"Commune";"Homme";"De 20 à 64 ans";"Population";2022;1329
"Ballainvilliers";"Commune";"Femme";"De 20 à 64 ans";"Population";2022;1393
"Marcoussis";"Commune";"Femme";"65 ans ou plus";"Population";2022;885
"Villiers-le-Bâcle";"Commune";"Homme";"Moins de 20 ans";"Population";2022;114
"Marcoussis";"Commune";"Femme";"De 20 à 64 ans";"Population";2022;2438
"Marcoussis";"Commune";"Femme";"Moins de 20 ans";"Population";2022;1099
"Marcoussis";"Commune";"Homme";"De 20 à 64 ans";"Population";2022;2367
"Ballainvilliers";"Commune";"Homme";"65 ans ou plus";"Population";2022;307
"Chilly-Mazarin";"Commune";"Total";"80 ans ou plus";"Population";2022;817,254253
"Longjumeau";"Commune";"Total";"80 ans ou plus";"Population";2022;974,53099
"Orsay";"Commune";"Total";"Moins de 15 ans";"Population";2022;2377,216804
"Vauhallan";"Commune";"Total";"80 ans ou plus";"Population";2022;144,396717
"Chilly-Mazarin";"Commune";"Total";"De 65 à 79 ans";"Population";2022;1890,790431
"Palaiseau";"Commune";"Total";"De 65 à 79 ans";"Population";2022;3600,333397
"Orsay";"Commune";"Total";"De 40 à 54 ans";"Population";2022;3029,12587
"Longjumeau";"Commune";"Total";"De 40 à 54 ans";"Population";2022;4095,528527
"Gif-sur-Yvette";"Commune";"Total";"De 40 à 54 ans";"Population";2022;4313,545847
"Les Ulis";"Commune";"Total";"Moins de 15 ans";"Population";2022;5649,068029
"Chilly-Mazarin";"Commune";"Total";"De 40 à 54 ans";"Population";2022;4012,644086
"Villebon-sur-Yvette";"Commune";"Total";"De 25 à 39 ans";"Population";2022;1895,890325
"Orsay";"Commune";"Total";"80 ans ou plus";"Population";2022;1005,36249
"Verrières-le-Buisson";"Commune";"Total";"De 15 à 24 ans";"Population";2022;1803,121121
"Verrières-le-Buisson";"Commune";"Total";"De 55 à 64 ans";"Population";2022;2310,589204
"Gif-sur-Yvette";"Commune";"Total";"Moins de 15 ans";"Population";2022;3652,400203
"Gif-sur-Yvette";"Commune";"Total";"De 55 à 64 ans";"Population";2022;2797,957294
"Villebon-sur-Yvette";"Commune";"Total";"De 15 à 24 ans";"Population";2022;1256,714057
"Villebon-sur-Yvette";"Commune";"Total";"80 ans ou plus";"Population";2022;577,187936
"Les Ulis";"Commune";"Total";"De 65 à 79 ans";"Population";2022;2813,117163
"Orsay";"Commune";"Total";"De 15 à 24 ans";"Population";2022;3250,040281
"Igny";"Commune";"Total";"De 65 à 79 ans";"Population";2022;1245,943532
"Épinay-sur-Orge";"Commune";"Total";"De 15 à 24 ans";"Population";2022;1104,04941
"Massy";"Commune";"Total";"De 15 à 24 ans";"Population";2022;6018,419901
"Les Ulis";"Commune";"Total";"De 40 à 54 ans";"Population";2022;4910,922604
"Igny";"Commune";"Total";"De 15 à 24 ans";"Population";2022;1303,553615
"Les Ulis";"Commune";"Total";"De 55 à 64 ans";"Population";2022;2856,937361
"Verrières-le-Buisson";"Commune";"Total";"80 ans ou plus";"Population";2022;1322,695899
"Palaiseau";"Commune";"Total";"De 15 à 24 ans";"Population";2022;6501,923369
"Massy";"Commune";"Total";"80 ans ou plus";"Population";2022;1837,609151
"Épinay-sur-Orge";"Commune";"Total";"Moins de 15 ans";"Population";2022;1778,366777
"Verrières-le-Buisson";"Commune";"Total";"Moins de 15 ans";"Population";2022;2396,665191
"Longjumeau";"Commune";"Total";"Moins de 15 ans";"Population";2022;4133,624889
"Villebon-sur-Yvette";"Commune";"Total";"De 65 à 79 ans";"Population";2022;1476,717842
"Palaiseau";"Commune";"Total";"80 ans ou plus";"Population";2022;1622,345565
"Orsay";"Commune";"Total";"De 25 à 39 ans";"Population";2022;3192,832883
"Igny";"Commune";"Total";"De 40 à 54 ans";"Population";2022;2315,657834
"Verrières-le-Buisson";"Commune";"Total";"De 65 à 79 ans";"Population";2022;2320,12326
"Palaiseau";"Commune";"Total";"Moins de 15 ans";"Population";2022;6207,808055
"Gif-sur-Yvette";"Commune";"Total";"De 25 à 39 ans";"Population";2022;3389,725818
"Longjumeau";"Commune";"Total";"De 55 à 64 ans";"Population";2022;2390,037905
"Villebon-sur-Yvette";"Commune";"Total";"Moins de 15 ans";"Population";2022;1750,052578
"Villebon-sur-Yvette";"Commune";"Total";"De 55 à 64 ans";"Population";2022;1317,166634
"Longjumeau";"Commune";"Total";"De 65 à 79 ans";"Population";2022;2346,9584
"Gif-sur-Yvette";"Commune";"Total";"80 ans ou plus";"Population";2022;1282,040873
"Verrières-le-Buisson";"Commune";"Total";"De 25 à 39 ans";"Population";2022;1601,330103
"Massy";"Commune";"Total";"De 25 à 39 ans";"Population";2022;13811,848198
"Massy";"Commune";"Total";"De 55 à 64 ans";"Population";2022;5098,792992
"Les Ulis";"Commune";"Total";"De 15 à 24 ans";"Population";2022;3479,921971
"Épinay-sur-Orge";"Commune";"Total";"De 40 à 54 ans";"Population";2022;2065,133976
"Les Ulis";"Commune";"Total";"De 25 à 39 ans";"Population";2022;5224,980883
"Palaiseau";"Commune";"Total";"De 40 à 54 ans";"Population";2022;6387,206698
"Verrières-le-Buisson";"Commune";"Total";"De 40 à 54 ans";"Population";2022;3017,475222
"Gif-sur-Yvette";"Commune";"Total";"De 15 à 24 ans";"Population";2022;4143,934055
"Épinay-sur-Orge";"Commune";"Total";"De 65 à 79 ans";"Population";2022;1311,60149
"Longjumeau";"Commune";"Total";"De 15 à 24 ans";"Population";2022;2490,859312
"Gif-sur-Yvette";"Commune";"Total";"De 65 à 79 ans";"Population";2022;2998,395911
"Chilly-Mazarin";"Commune";"Total";"De 25 à 39 ans";"Population";2022;4385,477509
"Chilly-Mazarin";"Commune";"Total";"De 15 à 24 ans";"Population";2022;2363,226198
"Igny";"Commune";"Total";"80 ans ou plus";"Population";2022;536,175965
"Épinay-sur-Orge";"Commune";"Total";"De 25 à 39 ans";"Population";2022;2178,883779
"Massy";"Commune";"Total";"Moins de 15 ans";"Population";2022;9860,764069
"Orsay";"Commune";"Total";"De 55 à 64 ans";"Population";2022;1913,435037
"Igny";"Commune";"Total";"Moins de 15 ans";"Population";2022;1956,076006
"Orsay";"Commune";"Total";"De 65 à 79 ans";"Population";2022;1886,986634
"Épinay-sur-Orge";"Commune";"Total";"De 55 à 64 ans";"Population";2022;1410,577849
"Villebon-sur-Yvette";"Commune";"Total";"De 40 à 54 ans";"Population";2022;2079,270628
"Palaiseau";"Commune";"Total";"De 25 à 39 ans";"Population";2022;8074,986791
"Igny";"Commune";"Total";"De 55 à 64 ans";"Population";2022;1497,286467
"Igny";"Commune";"Total";"De 25 à 39 ans";"Population";2022;1716,30658
"Massy";"Commune";"Total";"De 65 à 79 ans";"Population";2022;4632,54139
"Massy";"Commune";"Total";"De 40 à 54 ans";"Population";2022;9337,024299
"Les Ulis";"Commune";"Total";"80 ans ou plus";"Population";2022;698,051989
"Chilly-Mazarin";"Commune";"Total";"De 55 à 64 ans";"Population";2022;2217,960634
"Palaiseau";"Commune";"Total";"De 55 à 64 ans";"Population";2022;3672,396123
"Chilly-Mazarin";"Commune";"Total";"Moins de 15 ans";"Population";2022;4293,64689
"Épinay-sur-Orge";"Commune";"Total";"80 ans ou plus";"Population";2022;777,386717
"Longjumeau";"Commune";"Total";"De 25 à 39 ans";"Population";2022;4038,459977
"La Ville-du-Bois";"Commune";"Homme";"65 ans ou plus";"Population";2022;500
"Linas";"Commune";"Total";"De 40 à 54 ans";"Population";2022;1632,80089
"Linas";"Commune";"Total";"De 65 à 79 ans";"Population";2022;817,648583
"Linas";"Commune";"Total";"Moins de 15 ans";"Population";2022;1454,778963
"Wissous";"Commune";"Total";"De 25 à 39 ans";"Population";2022;1559,549032
"Villiers-le-Bâcle";"Commune";"Femme";"De 20 à 64 ans";"Population";2022;294
"Wissous";"Commune";"Total";"De 55 à 64 ans";"Population";2022;926,197047
"Nozay";"Commune";"Total";"Moins de 15 ans";"Population";2022;834,346874
"Linas";"Commune";"Total";"80 ans ou plus";"Population";2022;236,958747
"Linas";"Commune";"Total";"De 15 à 24 ans";"Population";2022;953,497282
"Wissous";"Commune";"Total";"De 65 à 79 ans";"Population";2022;844,115854
"Wissous";"Commune";"Total";"De 40 à 54 ans";"Population";2022;1401,680669
"Nozay";"Commune";"Total";"De 65 à 79 ans";"Population";2022;454,853589
"Nozay";"Commune";"Total";"De 15 à 24 ans";"Population";2022;624,314656
"Nozay";"Commune";"Total";"De 40 à 54 ans";"Population";2022;1178,022989
"Wissous";"Commune";"Total";"Moins de 15 ans";"Population";2022;1251,386883
"Wissous";"Commune";"Total";"80 ans ou plus";"Population";2022;274,288249
"Wissous";"Commune";"Total";"De 15 à 24 ans";"Population";2022;666,782267
"Linas";"Commune";"Total";"De 55 à 64 ans";"Population";2022;775,277943
"Linas";"Commune";"Total";"De 25 à 39 ans";"Population";2022;1439,037593
"Nozay";"Commune";"Total";"De 25 à 39 ans";"Population";2022;707,060046
"Nozay";"Commune";"Total";"De 55 à 64 ans";"Population";2022;538,848247
"Nozay";"Commune";"Total";"80 ans ou plus";"Population";2022;127,5536
"Saulx-les-Chartreux";"Commune";"Total";"Moins de 15 ans";"Population";2022;1395,525682
"Villejust";"Commune";"Total";"De 15 à 24 ans";"Population";2022;305,984234
"Gometz-le-Châtel";"Commune";"Total";"Moins de 15 ans";"Population";2022;541,225462
"Saulx-les-Chartreux";"Commune";"Total";"De 55 à 64 ans";"Population";2022;775,573967
"Saulx-les-Chartreux";"Commune";"Total";"De 15 à 24 ans";"Population";2022;711,604018
"Bures-sur-Yvette";"Commune";"Total";"De 40 à 54 ans";"Population";2022;1894,352213
"Saulx-les-Chartreux";"Commune";"Total";"De 40 à 54 ans";"Population";2022;1367,141503
"Bures-sur-Yvette";"Commune";"Total";"De 25 à 39 ans";"Population";2022;1432,365446
"Bures-sur-Yvette";"Commune";"Total";"De 15 à 24 ans";"Population";2022;1264,930201
"Villejust";"Commune";"Total";"De 25 à 39 ans";"Population";2022;506,86112
"Villejust";"Commune";"Total";"Moins de 15 ans";"Population";2022;548,437053
"Gometz-le-Châtel";"Commune";"Total";"De 15 à 24 ans";"Population";2022;306,780379
"Bures-sur-Yvette";"Commune";"Total";"Moins de 15 ans";"Population";2022;1507,237757
"Bures-sur-Yvette";"Commune";"Total";"De 65 à 79 ans";"Population";2022;1513,846296
"Saulx-les-Chartreux";"Commune";"Total";"De 25 à 39 ans";"Population";2022;1444,831385
"Bures-sur-Yvette";"Commune";"Total";"80 ans ou plus";"Population";2022;646,791399
"Saulx-les-Chartreux";"Commune";"Total";"80 ans ou plus";"Population";2022;214,533305
"Gometz-le-Châtel";"Commune";"Total";"De 40 à 54 ans";"Population";2022;606,659752
"Saulx-les-Chartreux";"Commune";"Total";"De 65 à 79 ans";"Population";2022;701,79014
"Villejust";"Commune";"Total";"De 40 à 54 ans";"Population";2022;594,086343
"Gometz-le-Châtel";"Commune";"Total";"De 25 à 39 ans";"Population";2022;431,218673
"Bures-sur-Yvette";"Commune";"Total";"De 55 à 64 ans";"Population";2022;1221,476687
"Villejust";"Commune";"Total";"De 55 à 64 ans";"Population";2022;289,889015
"Villejust";"Commune";"Total";"De 65 à 79 ans";"Population";2022;197,96811
"Gometz-le-Châtel";"Commune";"Total";"80 ans ou plus";"Population";2022;142,579811
"Gometz-le-Châtel";"Commune";"Total";"De 55 à 64 ans";"Population";2022;300,602499
"Saclay";"Commune";"Femme";"65 ans ou plus";"Population";2022;382,622573
"Villiers-le-Bâcle";"Commune";"Homme";"65 ans ou plus";"Population";2022;98
"Champlan";"Commune";"Femme";"65 ans ou plus";"Population";2022;245,129672
"Saclay";"Commune";"Homme";"De 20 à 64 ans";"Population";2022;1201,49636
"Villiers-le-Bâcle";"Commune";"Femme";"65 ans ou plus";"Population";2022;102
"Saclay";"Commune";"Homme";"65 ans ou plus";"Population";2022;286,976281
"Saclay";"Commune";"Femme";"De 20 à 64 ans";"Population";2022;1215,086945
"Saint-Aubin";"Commune";"Femme";"De 20 à 64 ans";"Population";2022;172,69573
"Champlan";"Commune";"Homme";"De 20 à 64 ans";"Population";2022;790,257005
"Saclay";"Commune";"Homme";"Moins de 20 ans";"Population";2022;652,371561
"Champlan";"Commune";"Homme";"Moins de 20 ans";"Population";2022;359,788574
"Champlan";"Commune";"Femme";"De 20 à 64 ans";"Population";2022;729,122124
"Saint-Aubin";"Commune";"Homme";"De 20 à 64 ans";"Population";2022;172,448772
"Champlan";"Commune";"Homme";"65 ans ou plus";"Population";2022;191,808149
"Champlan";"Commune";"Femme";"Moins de 20 ans";"Population";2022;289,894476
"Saclay";"Commune";"Femme";"Moins de 20 ans";"Population";2022;641,446281
"Saint-Aubin";"Commune";"Homme";"65 ans ou plus";"Population";2022;71,066242
"Saint-Aubin";"Commune";"Homme";"Moins de 20 ans";"Population";2022;84,773438
"Saint-Aubin";"Commune";"Femme";"Moins de 20 ans";"Population";2022;88,393014
"Saint-Aubin";"Commune";"Femme";"65 ans ou plus";"Population";2022;81,622805
"Montlhéry";"Commune";"Homme";"Moins de 20 ans";"Population";2022;1317,124334
"Montlhéry";"Commune";"Femme";"De 20 à 64 ans";"Population";2022;2752,172597
"Montlhéry";"Commune";"Homme";"De 20 à 64 ans";"Population";2022;2810,325214
"Montlhéry";"Commune";"Homme";"65 ans ou plus";"Population";2022;519,10365
"Vauhallan";"Commune";"Homme";"Moins de 20 ans";"Population";2022;242,830136
